01103, +42.10304,-72.59078,,SPRINGFIELD,25
01104, +42.12860,-72.56796,,SPRINGFIELD,25
01105, +42.09979,-72.57773,,SPRINGFIELD,25
01106, +42.04919,-72.56788,,LONGMEADOW,25
01107, +42.12623,-72.58673,,SPRINGFIELD,25
01108, +42.08059,-72.55808,,SPRINGFIELD,25
01109, +42.11929,-72.54898,,SPRINGFIELD,25
01111, +42.17073,-72.60484,U,SPRINGFIELD,25
01114, +42.17073,-72.60484,U,SPRINGFIELD,25
01115, +42.10289,-72.59163,U,SPRINGFIELD,25
01116, +42.17073,-72.60484,P,LONGMEADOW,25
01118, +42.09389,-72.52322,,SPRINGFIELD,25
01119, +42.12494,-72.52670,,SPRINGFIELD,25
01128, +42.09461,-72.48722,,SPRINGFIELD,25
01129, +42.12448,-72.48947,,SPRINGFIELD,25
01133, +42.17073,-72.60484,U,SPRINGFIELD,25
01138, +42.17073,-72.60484,P,SPRINGFIELD,25
01139, +42.17073,-72.60484,P,SPRINGFIELD,25
01144, +42.10179,-72.59151,,SPRINGFIELD,25
01151, +42.15059,-72.51278,,INDIAN ORCHARD,25
01152, +42.17073,-72.60484,,SPRINGFIELD,25
01199, +42.11994,-72.60498,U,SPRINGFIELD,25
01201, +42.47947,-73.24807,,PITTSFIELD,25
01202, +42.39290,-73.22848,P,PITTSFIELD,25
01203, +42.39290,-73.22848,P,PITTSFIELD,25
01220, +42.38559,-73.17216,,ADAMS,25
01222, +42.18596,-73.31869,,ASHLEY FALLS,25
01223, +42.34180,-73.10346,,BECKET,25
01224, +42.39290,-73.22848,P,BERKSHIRE,25
01225, +42.48212,-73.12748,,CHESHIRE,25
01226, +42.47029,-73.08895,,DALTON,25
01227, +42.51614,-73.09285,P,DALTON,25
01229, +42.27929,-73.34354,P,GLENDALE,25
01230, +42.29939,-73.26665,,GREAT BARRINGTON,25
01235, +42.29237,-73.22164,,HINSDALE,25
01236, +42.29129,-73.35879,,HOUSATONIC,25
01237, +42.48756,-73.23504,,LANESBORO,25
01238, +42.36985,-73.26746,,LEE,25
01240, +42.45920,-73.21985,,LENOX,25
01242, +42.33859,-73.25089,P,LENOX DALE,25
01243, +42.35608,-73.01044,P,MIDDLEFIELD,25
01244, +42.12282,-73.25398,P,MILL RIVER,25
01245, +42.18669,-73.20649,,MONTEREY,25
01247, +42.42697,-73.18632,,NORTH ADAMS,25
01252, +42.19864,-73.44623,P,NORTH EGREMONT,25
01253, +42.21315,-73.09043,,OTIS,25
01254, +42.23310,-73.23835,,RICHMOND,25
01255, +42.14897,-73.14861,,SANDISFIELD,25
01256, +42.36734,-73.12852,,SAVOY,25
01257, +42.31456,-73.26769,,SHEFFIELD,25
01258, +42.12807,-73.36089,,SOUTH EGREMONT,25
01259, +42.19871,-73.27854,,SOUTHFIELD,25
01260, +42.28658,-73.31327,P,SOUTH LEE,25
01262, +42.30460,-73.33000,P,STOCKBRIDGE,25
01263, +42.39290,-73.22848,U,STOCKBRIDGE,25
01264, +42.22000,-73.19786,P,TYRINGHAM,25
01266, +42.36048,-73.26535,,WEST STOCKBRIDGE,25
01267, +42.64207,-73.25769,,WILLIAMSTOWN,25
01270, +42.44372,-73.11612,,WINDSOR,25
01301, +42.60133,-72.62361,,GREENFIELD,25
01302, +42.52217,-72.62416,P,GREENFIELD,25
01330, +42.56239,-72.73815,,ASHFIELD,25
01331, +42.54730,-72.18390,,ATHOL,25
01337, +42.62706,-72.64288,,BERNARDSTON,25
01338, +42.57383,-72.76948,,BUCKLAND,25
01339, +42.59425,-72.66550,,CHARLEMONT,25
01340, +42.68153,-72.82298,,COLRAIN,25
01341, +42.59082,-72.70976,,CONWAY,25
01342, +42.54723,-72.60767,,DEERFIELD,25
01343, +42.64266,-72.98623,,DRURY,25
01344, +42.62707,-72.55365,,ERVING,25
01346, +42.61801,-72.78889,,HEATH,25
01347, +42.55655,-72.51810,P,LAKE PLEASANT,25
01349, +42.62141,-72.70563,,TURNERS FALLS,25
01350, +42.72145,-72.97620,P,MONROE BRIDGE,25
01351, +42.54810,-72.48693,,MONTAGUE,25
01354, +42.52217,-72.62416,,NORTHFIELD,25
01355, +42.51871,-72.53437,,NEW SALEM,25
01360, +42.61415,-72.52820,,NORTHFIELD,25
01364, +42.57832,-72.55658,,ORANGE,25
01366, +42.45963,-72.18296,,PETERSHAM,25
01367, +42.68306,-72.71566,,ROWE,25
01368, +42.67218,-72.19637,,ROYALSTON,25
01369, +42.52217,-72.62416,,SHATTUCKVILLE,25
01370, +42.58881,-72.75878,,SHELBURNE FALLS,25
01373, +42.46452,-72.68234,,SOUTH DEERFIELD,25
01375, +42.56534,-72.70094,,SUNDERLAND,25
01376, +42.65487,-72.71812,,TURNERS FALLS,25
01378, +42.66705,-72.33965,,WARWICK,25
01379, +42.58100,-72.43717,,WENDELL,25
01380, +42.55343,-72.39269,,WENDELL DEPOT,25
01420, +42.58368,-71.81676,,FITCHBURG,25
01430, +42.65490,-71.92094,,ASHBURNHAM,25
01431, +42.44639,-71.45940,,ASHBY,25
01432, +42.44639,-71.45940,,AYER,25
01436, +42.60142,-72.08383,,BALDWINVILLE,25
01438, +42.55168,-72.02943,P,EAST TEMPLETON,25
